558,,Peres,"""for their efforts to create peace in the Middle East""",1994,peace
559,,Rabin,"""for their efforts to create peace in the Middle East""",1994,peace
145,,Brockhouse,"""for the development of neutron spectroscopy""",1994,physics
146,,Shull,"""for the development of the neutron diffraction technique""",1994,physics
450,,Gilman,"""for their discovery of G-proteins and the role of these proteins in signal transduction in cells""",1994,medicine
451,,Rodbell,"""for their discovery of G-proteins and the role of these proteins in signal transduction in cells""",1994,medicine
278,,Mullis,"""for his invention of the polymerase chain reaction (PCR) method""",1993,chemistry
279,,Smith,"""for his fundamental contributions to the establishment of oligonucleotide-based, site-directed mutagenesis and its development for protein studies""",1993,chemistry
709,,Fogel,"""for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change""",1993,economics
710,,North,"""for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change""",1993,economics
670,,Morrison,"""who in novels characterized by visionary force and poetic import, gives life to an essential aspect of American reality""",1993,literature
555,,Mandela,"""for their work for the peaceful termination of the apartheid regime, and for laying the foundations for a new  democratic South Africa""",1993,peace
556,,de Klerk,"""for their work for the peaceful termination of the apartheid regime, and for laying the foundations for a new  democratic South Africa""",1993,peace
143,,Hulse,"""for the discovery of a new type of pulsar, a discovery that has opened up new possibilities for the study of gravitation""",1993,physics
144,,Taylor Jr.,"""for the discovery of a new type of pulsar, a discovery that has opened up new possibilities for the study of gravitation""",1993,physics
448,,Roberts,"""for their discoveries of split genes""",1993,medicine
449,,Sharp,"""for their discoveries of split genes""",1993,medicine
277,,Marcus,"""for his contributions to the theory of electron transfer reactions in chemical systems""",1992,chemistry
708,,Becker,"""for having extended the domain of microeconomic analysis to a wide range of human behaviour and interaction, including nonmarket behaviour""",1992,economics
669,,Walcott,"""for a poetic oeuvre of great luminosity, sustained by a historical vision, the outcome of a multicultural commitment""",1992,literature
554,,Menchú Tum,"""for her struggle for social justice and ethno-cultural reconciliation based on respect for the rights of indigenous peoples""",1992,peace
142,,Charpak,"""for his invention and development of particle detectors, in particular the multiwire proportional chamber""",1992,physics
446,,Fischer,"""for their discoveries concerning reversible protein phosphorylation as a biological regulatory mechanism""",1992,medicine
447,,Krebs,"""for their discoveries concerning reversible protein phosphorylation as a biological regulatory mechanism""",1992,medicine
276,,Ernst,"""for his contributions to the development of the methodology of high resolution nuclear magnetic resonance (NMR) spectroscopy""",1991,chemistry
707,,Coase,"""for his discovery and clarification of the significance of transaction costs and property rights for the institutional structure and functioning of the economy""",1991,economics
668,,Gordimer,"""who through her magnificent epic writing has - in the words of Alfred Nobel - been of very great benefit to humanity""",1991,literature
553,,,"""for her non-violent struggle for democracy and human rights""",1991,peace
141,,de Gennes,"""for discovering that methods developed for studying order phenomena in simple systems can be generalized to more complex forms of matter, in particular to liquid crystals and polymers""",1991,physics
444,,Neher,"""for their discoveries concerning the function of single ion channels in cells""",1991,medicine
445,,Sakmann,"""for their discoveries concerning the function of single ion channels in cells""",1991,medicine
275,,Corey,"""for his development of the theory and methodology of organic synthesis""",1990,chemistry
704,,Markowitz,"""for their pioneering work in the theory of financial economics""",1990,economics
705,,Miller,"""for their pioneering work in the theory of financial economics""",1990,economics
706,,Sharpe,"""for their pioneering work in the theory of financial economics""",1990,economics
667,,Paz,"""for impassioned writing with wide horizons, characterized by sensuous intelligence and humanistic integrity""",1990,literature
552,,Gorbachev,"""for the leading role he played in the radical changes in East-West relations""",1990,peace
138,,Friedman,"""for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics""",1990,physics
139,,Kendall,"""for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics""",1990,physics
140,,Taylor,"""for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics""",1990,physics
442,,Murray,"""for their discoveries concerning organ and cell transplantation in the treatment of human disease""",1990,medicine
443,,Thomas,"""for their discoveries concerning organ and cell transplantation in the treatment of human disease""",1990,medicine
273,,Altman,"""for their discovery of catalytic properties of RNA""",1989,chemistry
274,,Cech,"""for their discovery of catalytic properties of RNA""",1989,chemistry
703,,Haavelmo,"""for his clarification of the probability theory foundations of econometrics and his analyses of simultaneous economic structures""",1989,economics
666,,Cela,"""for a rich and intensive prose, which with restrained compassion forms a challenging vision of man's vulnerability""",1989,literature
551,,Thondup,"""for advocating peaceful solutions based upon tolerance and mutual respect in order to preserve the historical and cultural heritage of his people""",1989,peace
135,,Ramsey,"""for the invention of the separated oscillatory fields method and its use in the hydrogen maser and other atomic clocks""",1989,physics
136,,Dehmelt,"""for the development of the ion trap technique""",1989,physics
137,,Paul,"""for the development of the ion trap technique""",1989,physics
440,,Bishop,"""for their discovery of the cellular origin of retroviral oncogenes""",1989,medicine
441,,Varmus,"""for their discovery of the cellular origin of retroviral oncogenes""",1989,medicine
270,,Deisenhofer,"""for the determination of the three-dimensional structure of a photosynthetic reaction centre""",1988,chemistry
271,,Huber,"""for the determination of the three-dimensional structure of a photosynthetic reaction centre""",1988,chemistry
272,,Michel,"""for the determination of the three-dimensional structure of a photosynthetic reaction centre""",1988,chemistry
702,,Allais,"""for his pioneering contributions to the theory of markets and efficient utilization of resources""",1988,economics
665,,Mahfouz,"""who, through works rich in nuance - now clear-sightedly realistic, now evocatively ambiguous - has formed an Arabian narrative art that applies to all mankind""",1988,literature
550,,,"""for preventing armed clashes and creating conditions for negotiations""",1988,peace
132,,Lederman,"""for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino""",1988,physics
133,,Schwartz,"""for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino""",1988,physics
134,,Steinberger,"""for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino""",1988,physics
437,,Black,"""for their discoveries of important principles for drug treatment""",1988,medicine
438,,Elion,"""for their discoveries of important principles for drug treatment""",1988,medicine
439,,Hitchings,"""for their discoveries of important principles for drug treatment""",1988,medicine
267,,Cram,"""for their development and use of molecules with structure-specific interactions of high selectivity""",1987,chemistry
268,,Lehn,"""for their development and use of molecules with structure-specific interactions of high selectivity""",1987,chemistry
269,,Pedersen,"""for their development and use of molecules with structure-specific interactions of high selectivity""",1987,chemistry
701,,Solow,"""for his contributions to the theory of economic growth""",1987,economics
664,,Brodsky,"""for an all-embracing authorship, imbued with clarity of thought and poetic intensity""",1987,literature
549,,Arias Sánchez,"""for his work for lasting peace in Central America""",1987,peace
130,,Bednorz,"""for their important break-through in the discovery of superconductivity in ceramic materials""",1987,physics
131,,Müller,"""for their important break-through in the discovery of superconductivity in ceramic materials""",1987,physics
436,,Tonegawa,"""for his discovery of the genetic principle for generation of antibody diversity""",1987,medicine
264,,Herschbach,"""for their contributions concerning the dynamics of chemical elementary processes""",1986,chemistry
265,,Lee,"""for their contributions concerning the dynamics of chemical elementary processes""",1986,chemistry
266,,Polanyi,"""for their contributions concerning the dynamics of chemical elementary processes""",1986,chemistry
700,,Buchanan Jr.,"""for his development of the contractual and constitutional bases for the theory of economic and political decision-making""",1986,economics
663,,Soyinka,"""who in a wide cultural perspective and with poetic overtones fashions the drama of existence""",1986,literature
548,,Wiesel,"""for being a messenger to mankind: his message is one of peace, atonement and dignity""",1986,peace
127,,Ruska,"""for his fundamental work in electron optics, and for the design of the first electron microscope""",1986,physics
128,,Binnig,"""for their design of the scanning tunneling microscope""",1986,physics
129,,Rohrer,"""for their design of the scanning tunneling microscope""",1986,physics
434,,Cohen,"""for their discoveries of growth factors""",1986,medicine
435,,Levi-Montalcini,"""for their discoveries of growth factors""",1986,medicine
262,,Hauptman,"""for their outstanding achievements in the development of direct methods for the determination of crystal structures""",1985,chemistry
263,,Karle,"""for their outstanding achievements in the development of direct methods for the determination of crystal structures""",1985,chemistry
699,,Modigliani,"""for his pioneering analyses of saving and of financial markets""",1985,economics
662,,Simon,"""who in his novel combines the poet's and the painter's creativeness with a deepened awareness of time in the depiction of the human condition""",1985,literature
547,,,"""for spreading authoritative information and by creating awareness of the catastrophic consequences of  nuclear  war""",1985,peace
126,,von Klitzing,"""for the discovery of the quantized Hall effect""",1985,physics
432,,Brown,"""for their discoveries concerning the regulation of cholesterol metabolism""",1985,medicine
433,,Goldstein,"""for their discoveries concerning the regulation of cholesterol metabolism""",1985,medicine
261,,Merrifield,"""for his development of methodology for chemical synthesis on a solid matrix""",1984,chemistry
698,,Stone,"""for having made fundamental contributions to the development of systems of national accounts and hence greatly improved the basis for empirical economic analysis""",1984,economics
661,,Seifert,"""for his poetry which endowed with freshness, sensuality and rich inventiveness provides a liberating image of the indomitable spirit and versatility of man""",1984,literature
546,,Tutu,"""for his role as a unifying leader figure in the non-violent campaign to resolve the problem of apartheid in  South Africa""",1984,peace
124,,Rubbia,"""for their decisive contributions to the large project, which led to the discovery of the field particles W and Z, communicators of weak interaction""",1984,physics
125,,van der Meer,"""for their decisive contributions to the large project, which led to the discovery of the field particles W and Z, communicators of weak interaction""",1984,physics
429,,Jerne,"""for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies""",1984,medicine
430,,Köhler,"""for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies""",1984,medicine
431,,Milstein,"""for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies""",1984,medicine
260,,Taube,"""for his work on the mechanisms of electron transfer reactions, especially in metal complexes""",1983,chemistry
697,,Debreu,"""for having incorporated new analytical methods into economic theory and for his rigorous reformulation of the theory of general equilibrium""",1983,economics
660,,Golding,"""for his novels which, with the perspicuity of realistic narrative art and the diversity and universality of myth, illuminate the human condition in the world of today""",1983,literature
545,,Walesa,"""for non-violent struggle for free trade unions and human rights in Poland""",1983,peace
122,,Chandrasekhar,"""for his theoretical studies of the physical processes of importance to the structure and evolution of the stars""",1983,physics
123,,Fowler,"""for his theoretical and experimental studies of the nuclear reactions of importance in the formation of the chemical elements in the universe""",1983,physics
428,,McClintock,"""for her discovery of mobile genetic elements""",1983,medicine
259,,Klug,"""for his development of crystallographic electron microscopy and his structural elucidation of biologically important nucleic acid-protein complexes""",1982,chemistry
696,,Stigler,"""for his seminal studies of industrial structures, functioning of markets and causes and effects of public regulation""",1982,economics
659,,García Márquez,"""for his novels and short stories, in which the fantastic and the realistic are combined in a richly composed world of imagination, reflecting a continent's life and conflicts""",1982,literature
543,,Myrdal,"""for their work for disarmament and nuclear and weapon-free zones""",1982,peace
544,,García Robles,"""for their work for disarmament and nuclear and weapon-free zones""",1982,peace
121,,Wilson,"""for his theory for critical phenomena in connection with phase transitions""",1982,physics
425,,Bergström,"""for their discoveries concerning prostaglandins and related biologically active substances""",1982,medicine
426,,Samuelsson,"""for their discoveries concerning prostaglandins and related biologically active substances""",1982,medicine
427,,Vane,"""for their discoveries concerning prostaglandins and related biologically active substances""",1982,medicine
257,,Fukui,"""for their theories, developed independently, concerning the course of chemical reactions""",1981,chemistry
258,,Hoffmann,"""for their theories, developed independently, concerning the course of chemical reactions""",1981,chemistry
695,,Tobin,"""for his analysis of financial markets and their relations to expenditure decisions, employment, production and prices""",1981,economics
658,,Canetti,"""for writings marked by a broad outlook, a wealth of ideas and artistic power""",1981,literature
515,,,"""for promoting the fundamental rights of refugees""",1981,peace
118,,Bloembergen,"""for their contribution to the development of laser spectroscopy""",1981,physics
119,,Schawlow,"""for their contribution to the development of laser spectroscopy""",1981,physics
120,,Siegbahn,"""for his contribution to the development of high-resolution electron spectroscopy""",1981,physics
422,,Sperry,"""for his discoveries concerning the functional specialization of the cerebral hemispheres""",1981,medicine
423,,Hubel,"""for their discoveries concerning information processing in the visual system""",1981,medicine
424,,Wiesel,"""for their discoveries concerning information processing in the visual system""",1981,medicine
254,,Berg,"""for his fundamental studies of the biochemistry of nucleic acids, with particular regard to recombinant-DNA""",1980,chemistry
255,,Gilbert,"""for their contributions concerning the determination of base sequences in nucleic acids""",1980,chemistry
222,,Sanger,"""for their contributions concerning the determination of base sequences in nucleic acids""",1980,chemistry
694,,Klein,"""for the creation of econometric models and the application to the analysis of economic fluctuations and economic policies""",1980,economics
657,,Milosz,"""who with uncompromising clear-sightedness voices man's exposed condition in a world of severe conflicts""",1980,literature
541,,Pérez Esquivel,"""for being a source of inspiration to repressed people, especially in Latin America""",1980,peace
116,,Cronin,"""for the discovery of violations of fundamental symmetry principles in the decay of neutral K-mesons""",1980,physics
117,,Fitch,"""for the discovery of violations of fundamental symmetry principles in the decay of neutral K-mesons""",1980,physics
419,,Benacerraf,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions""",1980,medicine
420,,Dausset,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions""",1980,medicine
421,,Snell,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions""",1980,medicine
252,,Brown,"""for their development of the use of boron- and phosphorus-containing compounds, respectively, into important reagents in organic synthesis""",1979,chemistry
253,,Wittig,"""for their development of the use of boron- and phosphorus-containing compounds, respectively, into important reagents in organic synthesis""",1979,chemistry
692,,Schultz,"""for their pioneering research into economic development research with particular consideration of the problems of developing countries""",1979,economics
693,,Lewis,"""for their pioneering research into economic development research with particular consideration of the problems of developing countries""",1979,economics
655,,Elytis,"""for his poetry, which, against the background of Greek tradition, depicts with sensuous strength and intellectual clear-sightedness modern man's struggle for freedom and creativeness""",1979,literature
540,,Bojaxhiu,"""for her work for bringing help to suffering humanity""",1979,peace
113,,Glashow,"""for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current""",1979,physics
114,,Salam,"""for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current""",1979,physics
115,,Weinberg,"""for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current""",1979,physics
417,,Cormack,"""for the development of computer assisted tomography""",1979,medicine
418,,Hounsfield,"""for the development of computer assisted tomography""",1979,medicine
251,,Mitchell,"""for his contribution to the understanding of biological energy transfer through the formulation of the chemiosmotic theory""",1978,chemistry
691,,Simon,"""for his pioneering research into the decision-making process within economic organizations""",1978,economics
654,,Singer,"""for his impassioned narrative art which, with roots in a Polish-Jewish cultural tradition, brings universal human conditions to life""",1978,literature
538,,al-Sadat,"""for jointly having negotiated peace between Egypt and Israel in 1978""",1978,peace
539,,Begin,"""for jointly having negotiated peace between Egypt and Israel in 1978""",1978,peace
110,,Kapitsa,"""for his basic inventions and discoveries in the area of low-temperature physics""",1978,physics
111,,Penzias,"""for their discovery of cosmic microwave background radiation""",1978,physics
112,,Wilson,"""for their discovery of cosmic microwave background radiation""",1978,physics
414,,Arber,"""for the discovery of restriction enzymes and their application to problems of molecular genetics""",1978,medicine
415,,Nathans,"""for the discovery of restriction enzymes and their application to problems of molecular genetics""",1978,medicine
416,,Smith,"""for the discovery of restriction enzymes and their application to problems of molecular genetics""",1978,medicine
250,,Prigogine,"""for his contributions to non-equilibrium thermodynamics, particularly the theory of dissipative structures""",1977,chemistry
689,,Ohlin,"""for their pathbreaking contribution to the theory of international trade and international capital movements""",1977,economics
690,,Meade,"""for their pathbreaking contribution to the theory of international trade and international capital movements""",1977,economics
653,,Aleixandre,"""for a creative poetic writing which illuminates man's condition in the cosmos and in present-day society, at the same time representing the great renewal of the traditions of Spanish poetry between the wars""",1977,literature
537,,,"""for worldwide respect for human rights""",1977,peace
107,,Anderson,"""for their fundamental theoretical investigations of the electronic structure of magnetic and disordered systems""",1977,physics
108,,Mott,"""for their fundamental theoretical investigations of the electronic structure of magnetic and disordered systems""",1977,physics
109,,Van Vleck,"""for their fundamental theoretical investigations of the electronic structure of magnetic and disordered systems""",1977,physics
411,,Guillemin,"""for their discoveries concerning the peptide hormone production of the brain""",1977,medicine
412,,Schally,"""for their discoveries concerning the peptide hormone production of the brain""",1977,medicine
413,,Yalow,"""for the development of radioimmunoassays of peptide hormones""",1977,medicine
249,,Lipscomb,"""for his studies on the structure of boranes illuminating problems of chemical bonding""",1976,chemistry
688,,Friedman,"""for his achievements in the fields of consumption analysis, monetary history and theory and for his demonstration of the complexity of stabilization policy""",1976,economics
652,,Bellow,"""for the human understanding and subtle analysis of contemporary culture that are combined in his work""",1976,literature
535,,Williams,"""for the courageous efforts in founding a movement to put an end to the violent conflict in Northern Ireland""",1976,peace
536,,Corrigan,"""for the courageous efforts in founding a movement to put an end to the violent conflict in Northern Ireland""",1976,peace
105,,Richter,"""for their pioneering work in the discovery of a heavy elementary particle of a new kind""",1976,physics
106,,Ting,"""for their pioneering work in the discovery of a heavy elementary particle of a new kind""",1976,physics
409,,Blumberg,"""for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases""",1976,medicine
410,,Gajdusek,"""for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases""",1976,medicine
247,,Cornforth,"""for his work on the stereochemistry of enzyme-catalyzed reactions""",1975,chemistry
248,,Prelog,"""for his research into the stereochemistry of organic molecules and reactions""",1975,chemistry
686,,Kantorovich,"""for their contributions to the theory of optimum allocation of resources""",1975,economics
687,,Koopmans,"""for their contributions to the theory of optimum allocation of resources""",1975,economics
651,,Montale,"""for his distinctive poetry which, with great artistic sensitivity, has interpreted human values under the sign of an outlook on life with no illusions""",1975,literature
534,,Sakharov,"""for his struggle for human rights in the Soviet Union, for disarmament and cooperation between all nations""",1975,peace
102,,Bohr,"""for the discovery of the connection between collective motion and particle motion in atomic nuclei and the development of the theory of the structure of the atomic nucleus based on this connection""",1975,physics
103,,Mottelson,"""for the discovery of the connection between collective motion and particle motion in atomic nuclei and the development of the theory of the structure of the atomic nucleus based on this connection""",1975,physics
104,,Rainwater,"""for the discovery of the connection between collective motion and particle motion in atomic nuclei and the development of the theory of the structure of the atomic nucleus based on this connection""",1975,physics
406,,Baltimore,"""for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell""",1975,medicine
407,,Dulbecco,"""for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell""",1975,medicine
408,,Temin,"""for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell""",1975,medicine
246,,Flory,"""for his fundamental achievements, both theoretical and experimental, in the physical chemistry of the macromolecules""",1974,chemistry
684,,Myrdal,"""for their pioneering work in the theory of money and economic fluctuations and for their penetrating analysis of the interdependence of economic, social and institutional phenomena""",1974,economics
685,,von Hayek,"""for their pioneering work in the theory of money and economic fluctuations and for their penetrating analysis of the interdependence of economic, social and institutional phenomena""",1974,economics
649,,Johnson,"""for a narrative art, far-seeing in lands and ages, in the service of freedom""",1974,literature
650,,Martinson,"""for writings that catch the dewdrop and reflect the cosmos""",1974,literature
532,,MacBride,"""for his efforts to secure and develop human rights throughout the world""",1974,peace
533,,Sato,"""for his contribution to stabilize conditions in the Pacific rim area and for signing the Nuclear Non-Proliferation Treaty""",1974,peace
100,,Ryle,"""for their pioneering research in radio astrophysics: Ryle for his observations and inventions, in particular of the aperture synthesis technique, and Hewish for his decisive role in the discovery of pulsars""",1974,physics
101,,Hewish,"""for their pioneering research in radio astrophysics: Ryle for his observations and inventions, in particular of the aperture synthesis technique, and Hewish for his decisive role in the discovery of pulsars""",1974,physics
403,,Claude,"""for their discoveries concerning the structural and functional organization of the cell""",1974,medicine
404,,de Duve,"""for their discoveries concerning the structural and functional organization of the cell""",1974,medicine
405,,Palade,"""for their discoveries concerning the structural and functional organization of the cell""",1974,medicine
244,,Fischer,"""for their pioneering work, performed independently, on the chemistry of the organometallic, so called sandwich compounds""",1973,chemistry
245,,Wilkinson,"""for their pioneering work, performed independently, on the chemistry of the organometallic, so called sandwich compounds""",1973,chemistry
683,,Leontief,"""for the development of the input-output method and for its application to important economic problems""",1973,economics
648,,White,"""for an epic and psychological narrative art which has introduced a new continent into literature""",1973,literature
530,,Kissinger,"""for jointly having negotiated a cease fire in Vietnam in 1973""",1973,peace
531,,,"""for jointly having negotiated a cease fire in Vietnam in 1973""",1973,peace
97,,Esaki,"""for their experimental discoveries regarding tunneling phenomena in semiconductors and superconductors, respectively""",1973,physics
98,,Giaever,"""for their experimental discoveries regarding tunneling phenomena in semiconductors and superconductors, respectively""",1973,physics
99,,Josephson,"""for his theoretical predictions of the properties of a supercurrent through a tunnel barrier, in particular those phenomena which are generally known as the Josephson effects""",1973,physics
400,,von Frisch,"""for their discoveries concerning organization and elicitation of individual and social behaviour patterns""",1973,medicine
401,,Lorenz,"""for their discoveries concerning organization and elicitation of individual and social behaviour patterns""",1973,medicine
402,,Tinbergen,"""for their discoveries concerning organization and elicitation of individual and social behaviour patterns""",1973,medicine
241,,Anfinsen,"""for his work on ribonuclease, especially concerning the connection between the amino acid sequence and the biologically active conformation""",1972,chemistry
242,,Moore,"""for their contribution to the understanding of the connection between chemical structure and catalytic activity of the active centre of the ribonuclease molecule""",1972,chemistry
243,,Stein,"""for their contribution to the understanding of the connection between chemical structure and catalytic activity of the active centre of the ribonuclease molecule""",1972,chemistry
681,,Hicks,"""for their pioneering contributions to general economic equilibrium theory and welfare theory""",1972,economics
682,,Arrow,"""for their pioneering contributions to general economic equilibrium theory and welfare theory""",1972,economics
647,,Böll,"""for his writing which through its combination of a broad perspective on his time and a sensitive skill in characterization has contributed to a renewal of German literature""",1972,literature
66,,Bardeen,"""for their jointly developed theory of superconductivity, usually called the BCS-theory""",1972,physics
95,,Cooper,"""for their jointly developed theory of superconductivity, usually called the BCS-theory""",1972,physics
96,,Schrieffer,"""for their jointly developed theory of superconductivity, usually called the BCS-theory""",1972,physics
398,,Edelman,"""for their discoveries concerning the chemical structure of antibodies""",1972,medicine
399,,Porter,"""for their discoveries concerning the chemical structure of antibodies""",1972,medicine
240,,Herzberg,"""for his contributions to the knowledge of electronic structure and geometry of molecules, particularly free radicals""",1971,chemistry
680,,Kuznets,"""for his empirically founded interpretation of economic growth which has led to new and deepened insight into the economic and social structure and process of development""",1971,economics
645,,Neruda,"""for a poetry that with the action of an elemental force brings alive a continent's destiny and dreams""",1971,literature
529,,Brandt,"""for paving the way for a meaningful dialogue between East and West""",1971,peace
93,,Gabor,"""for his invention and development of the holographic method""",1971,physics
397,,"Sutherland, Jr.","""for his discoveries concerning the mechanisms of the action of hormones""",1971,medicine
239,,Leloir,"""for his discovery of sugar nucleotides and their role in the biosynthesis of carbohydrates""",1970,chemistry
679,,Samuelson,"""for the scientific work through which he has developed static and dynamic economic theory and actively contributed to raising the level of analysis in economic science""",1970,economics
644,,Solzhenitsyn,"""for the ethical force with which he has pursued the indispensable traditions of Russian literature""",1970,literature
528,,Borlaug,"""for having given a well-founded hope - the green revolution""",1970,peace
91,,Alfvén,"""for fundamental work and discoveries in magnetohydro-dynamics with fruitful applications in different parts of plasma physics""",1970,physics
92,,Néel,"""for fundamental work and discoveries concerning antiferromagnetism and ferrimagnetism which have led to important applications in solid state physics""",1970,physics
394,,Katz,"""for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage, release and inactivation""",1970,medicine
395,,von Euler,"""for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage, release and inactivation""",1970,medicine
396,,Axelrod,"""for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage, release and inactivation""",1970,medicine
237,,Barton,"""for their contributions to the development of the concept of conformation and its application in chemistry""",1969,chemistry
238,,Hassel,"""for their contributions to the development of the concept of conformation and its application in chemistry""",1969,chemistry
677,,Frisch,"""for having developed and applied dynamic models for the analysis of economic processes""",1969,economics
678,,Tinbergen,"""for having developed and applied dynamic models for the analysis of economic processes""",1969,economics
643,,Beckett,"""for his writing, which - in new forms for the novel and drama - in the destitution of modern man acquires its elevation""",1969,literature
527,,,"""for creating international legislation insuring certain norms for working conditions in every country""",1969,peace
90,,Gell-Mann,"""for his contributions and discoveries concerning the classification of elementary particles and their interactions""",1969,physics
391,,Delbrück,"""for their discoveries concerning the replication mechanism and the genetic structure of viruses""",1969,medicine
392,,Hershey,"""for their discoveries concerning the replication mechanism and the genetic structure of viruses""",1969,medicine
393,,Luria,"""for their discoveries concerning the replication mechanism and the genetic structure of viruses""",1969,medicine
236,,Onsager,"""for the discovery of the reciprocal relations bearing his name, which are fundamental for the thermodynamics of irreversible processes""",1968,chemistry
642,,Kawabata,"""for his narrative mastery, which with great sensibility expresses the essence of the Japanese mind""",1968,literature
526,,Cassin,"""for his struggle to ensure the rights of man as stipulated in the UN Declaration""",1968,peace
89,,Alvarez,"""for his decisive contributions to elementary particle physics, in particular the discovery of a large number of resonance states, made possible through his development of the technique of using hydrogen bubble chamber and data analysis""",1968,physics
388,,Holley,"""for their interpretation of the genetic code and its function in protein synthesis""",1968,medicine
389,,Khorana,"""for their interpretation of the genetic code and its function in protein synthesis""",1968,medicine
390,,Nirenberg,"""for their interpretation of the genetic code and its function in protein synthesis""",1968,medicine
233,,Eigen,"""for their studies of extremely fast chemical reactions, effected by disturbing the equilibrium by means of very short pulses of energy""",1967,chemistry
234,,Norrish,"""for their studies of extremely fast chemical reactions, effected by disturbing the equilibrium by means of very short pulses of energy""",1967,chemistry
235,,Porter,"""for their studies of extremely fast chemical reactions, effected by disturbing the equilibrium by means of very short pulses of energy""",1967,chemistry
641,,Asturias,"""for his vivid literary achievement, deep-rooted in the national traits and traditions of Indian peoples of Latin America""",1967,literature
88,,Bethe,"""for his contributions to the theory of nuclear reactions, especially his discoveries concerning the energy production in stars""",1967,physics
385,,Granit,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye""",1967,medicine
386,,Hartline,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye""",1967,medicine
387,,Wald,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye""",1967,medicine
232,,Mulliken,"""for his fundamental work concerning chemical bonds and the electronic structure of molecules by the molecular orbital method""",1966,chemistry
639,,Agnon,"""for his profoundly characteristic narrative art with motifs from the life of the Jewish people""",1966,literature
640,,Sachs,"""for her outstanding lyrical and dramatic writing, which interprets Israel's destiny with touching strength """,1966,literature
87,,Kastler,"""for the discovery and development of optical methods for studying Hertzian resonances in atoms""",1966,physics
383,,Rous,"""for his discovery of tumour-inducing viruses""",1966,medicine
384,,Huggins,"""for his discoveries concerning hormonal treatment of prostatic cancer""",1966,medicine
231,,Woodward,"""for his outstanding achievements in the art of organic synthesis""",1965,chemistry
638,,Sholokhov,"""for the artistic power and integrity with which, in his epic of the Don, he has given expression to a historic phase in the life of the Russian people""",1965,literature
525,,,"""for its effort to enhance solidarity between nations and reduce the difference between rich and poor states""",1965,peace
84,,Tomonaga,"""for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles""",1965,physics
85,,Schwinger,"""for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles""",1965,physics
86,,Feynman,"""for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles""",1965,physics
380,,Jacob,"""for their discoveries concerning genetic control of enzyme and virus synthesis""",1965,medicine
381,,Lwoff,"""for their discoveries concerning genetic control of enzyme and virus synthesis""",1965,medicine
382,,Monod,"""for their discoveries concerning genetic control of enzyme and virus synthesis""",1965,medicine
230,,Hodgkin,"""for her determinations by X-ray techniques of the structures of important biochemical substances""",1964,chemistry
637,,Sartre,"""for his work which, rich in ideas and filled with the spirit of freedom and the quest for truth, has exerted a far-reaching influence on our age""",1964,literature
524,,King Jr.,"""for his non-violent struggle for civil rights for the Afro-American population""",1964,peace
81,,Townes,"""for fundamental work in the field of quantum electronics, which has led to the construction of oscillators and amplifiers based on the maser-laser principle""",1964,physics
82,,Basov,"""for fundamental work in the field of quantum electronics, which has led to the construction of oscillators and amplifiers based on the maser-laser principle""",1964,physics
